7.358653784,70.07,69.08,69.26,78.17,80.75,85.19,84.24,83.55
7.472553492,69.8,69.08,68.93,66.26,80.47,85.19,83.92,83.83
7.584904671,69.8,69.08,68.93,64.4,81.07,85.19,84,83.55
7.698856354,69.8,68.75,68.93,64.4,80.75,85.19,83.92,83.55
7.809670925,69.8,69.08,68.93,64.4,66.73,85.52,83.92,83.55
7.956591368,69.8,84.07,84.16,77.84,80.39,85.1,83.64,85.36
10.24721861,70.07,84.07,84.43,78.17,80.75,85.43,83.92,84.16
10.3571465,70.07,68.75,84.16,78.17,80.75,85.19,83.92,83.83
10.46522975,70.07,69.08,84.16,77.84,80.47,85.1,83.92,83.55
10.5736115,70.07,69.08,71.38,77.84,80.47,85.19,83.92,83.55
10.67969918,69.8,69.08,69.26,77.84,80.47,85.52,83.92,83.55
10.79517198,69.8,69.08,68.93,77.84,80.75,85.19,83.92,83.55
10.90514064,69.8,69.36,68.93,66.54,80.75,85.19,83.92,83.55
11.01759624,69.8,68.75,68.93,64.4,80.47,85.52,83.92,83.83
11.12361217,69.8,68.75,68.93,64.4,68.54,85.19,83.92,83.83
11.24823999,70.07,69.08,68.93,64.73,66.41,85.52,83.92,83.55
11.39185834,69.8,84.35,82.63,77.84,80.47,85.19,83.64,85.36
13.67611194,70.07,70.89,82.63,77.84,80.75,85.1,83.92,83.55
13.78703022,70.4,69.08,82.63,77.84,80.75,85.19,83.92,83.55
13.89637494,69.8,69.08,82.95,78.17,80.47,85.19,83.92,83.55
14.00859451,69.8,69.08,82.63,78.17,80.47,85.1,83.72,83.55
14.12139845,69.8,69.08,82.63,77.84,80.75,85.19,84,83.55
14.23253179,69.8,69.08,70.78,77.84,80.75,85.52,84,83.55
14.34297204,69.8,68.75,69.26,66.54,80.75,85.19,84,83.83
14.45643067,69.8,68.75,69.26,64.4,80.47,85.19,84,83.64
14.56753373,69.8,68.75,69.26,64.73,67.94,85.52,84,83.64
14.69332194,69.8,69.08,69,64.73,66.73,85.52,84,83.92
14.87190127,70.07,84.35,84.16,78.5,80.47,85.19,84.33,86.28
17.14187741,70.07,70.61,84.16,78.77,80.47,85.19,84.24,83.83
17.25087905,69.8,69.08,84.16,77.84,80.47,85.52,84,83.55
17.35258412,69.8,69.08,84.43,78.17,80.75,85.19,83.92,83.55
17.45987463,69.8,69.08,69.26,78.17,80.75,85.19,84,83.83
17.56968975,69.8,69.08,69.26,78.17,80.47,85.19,83.92,84.16
17.677104,69.8,68.75,69.26,77.84,80.47,85.19,83.92,83.83
17.78739214,69.8,69.08,69.26,65.94,80.47,85.52,84,83.83
17.89560461,69.8,69.08,68.93,64.73,80.75,85.19,83.92,84.43
17.99827385,69.8,69.08,68.93,64.73,67.94,85.19,84,83.55
18.12918329,69.8,69.68,68.93,64.73,66.73,69.29,68.12,68.65
20.42395234,70.07,84.59,84.34,78.09,80.66,85.43,83.92,86.28
20.54694963,70.07,84.86,84.07,77.76,80.66,85.43,84.24,84.75
20.69205236,69.8,69.01,84.43,78.09,80.66,85.43,83.92,84.16
20.79872203,70.07,69.08,71.06,78.09,80.39,85.43,83.92,83.83
20.90203786,69.8,69.01,69.26,78.09,80.66,85.1,83.92,83.83
21.0085907,70.07,69.01,68.93,78.09,80.66,85.43,83.92,83.83
21.11965966,70.07,69.08,69.26,66.26,80.47,85.43,83.92,83.83
21.23092055,69.8,69.08,69.26,64.73,80.47,85.71,83.92,83.83
21.34302664,69.8,69.08,68.93,64.4,80.75,85.52,83.92,83.55
21.45634198,70.07,69.08,68.93,64.13,66.73,85.52,83.92,83.83
21.63404632,71.28,84.26,84.16,77.76,80.66,85.1,83.92,68.93
23.88315558,69.73,84.26,84.43,78.09,80.39,85.43,84.24,83.83
24.00493026,69.8,70.54,84.16,78.09,80.66,85.43,83.92,83.83
24.1686151,69.8,69.08,84.43,78.09,80.39,86.04,83.92,84.16
24.27667761,69.8,69.36,69.26,77.76,80.75,85.52,83.92,83.83
24.38771629,69.8,69.08,69.26,78.09,80.75,85.43,83.92,83.83
24.49530387,69.8,69.08,68.93,78.09,80.66,85.1,83.92,83.83
24.60736275,69.8,69.08,69.26,65.94,80.47,85.1,84.24,83.83
24.7188797,70.07,68.75,69.58,64.13,80.47,85.1,83.92,83.83
24.83254147,70.07,69.08,68.93,64.4,68.27,85.43,83.92,84.16
24.96226883,85.34,84.35,84.07,78.09,80.39,85.1,83.92,68.65
27.26799917,70.07,84.26,84.75,78.42,80.66,85.1,84.24,85.68
27.38422561,70.07,84.86,84.16,78.09,80.99,85.1,83.92,83.55
27.50082088,70.07,69.08,84.16,78.09,80.75,85.43,84.24,84.16
27.64365625,70.07,69.08,70.78,78.69,80.99,85.1,84.24,83.83
27.75336814,70.07,69.08,69.26,79.02,80.75,85.1,83.92,83.83
27.86406398,69.8,69.08,69.26,78.17,80.75,85.43,83.92,83.83
27.97769713,70.07,69.08,68.93,65.94,80.75,85.43,83.92,83.83
28.09462619,69.8,69.08,68.93,64.4,81.68,85.1,83.92,83.83
28.20511699,69.8,69.08,69.26,64.4,81.07,85.52,83.92,83.83
28.33232188,69.8,69.36,69.26,64.4,66.73,85.71,83.92,83.83
28.48034859,71,84.26,84.16,78.09,80.39,85.1,83.92,85.95
30.75016165,70.07,84.59,85.08,78.42,80.39,85.43,83.92,83.55
30.86579704,70.07,70.01,84.16,78.09,80.39,85.71,83.92,84.16
30.98698354,70.07,69.08,70.78,78.09,80.39,85.43,84.51,84.16
31.11428118,69.8,69.68,69.26,78.17,80.66,85.43,84.24,83.83
31.22941804,69.8,69.08,69.26,78.09,80.66,85.43,83.92,83.83
31.34011698,69.8,69.36,69.26,78.5,80.47,85.52,83.92,84.16
31.45425582,69.8,69.08,69.58,65.94,80.47,85.43,84.24,83.83
31.56516814,70.07,69.08,68.93,64.4,80.47,85.52,83.92,83.83
31.67859483,70.07,69.08,68.93,64.4,67.66,85.52,83.92,83.83
31.80785775,71,84.59,84.16,78.09,80.39,85.1,83.92,68.65
34.11542964,70.07,84.26,84.16,78.09,80.39,85.43,83.92,86.28
34.22839737,69.8,84.86,84.43,78.09,80.39,85.43,83.92,83.55
34.34457493,69.8,69.08,84.16,78.09,80.66,85.1,84.24,83.83
34.48898125,69.8,69.08,70.46,78.09,80.66,85.1,83.92,83.83
34.60268688,69.8,69.08,69.26,78.09,80.66,85.43,83.92,83.83
34.71383214,69.8,69.36,68.93,78.5,80.66,85.43,83.92,83.83
34.82283115,69.8,69.08,68.93,65.66,80.66,85.1,83.92,83.83
34.9312675,69.8,69.08,69.26,64.4,80.66,85.1,84.24,83.83
35.04381394,69.47,69.08,69.26,64.13,67.94,85.43,83.92,83.83
35.16863632,69.47,69.36,69.58,64.4,66.73,85.43,84.24,83.83
35.30267644,71,84.35,84.16,77.84,80.47,85.1,83.92,68.65
37.56701756,69.8,84.68,84.16,78.17,80.47,85.52,83.92,83.83
37.68816113,69.8,69.68,84.16,78.5,80.75,85.43,84.24,83.55
37.85109878,69.8,68.75,70.46,78.77,80.75,85.19,84.24,84.16
37.96254396,69.47,69.08,69.26,78.5,80.75,85.19,83.92,83.55
38.07344174,69.8,69.36,69.26,78.5,80.47,85.19,84.24,83.83
38.1877389,69.8,69.08,69.58,78.17,80.47,85.52,83.92,83.55
38.29813743,69.8,69.08,68.93,65.87,80.99,85.43,83.92,83.55
38.41420102,69.8,69.08,69.26,64.4,80.99,85.1,84.24,83.55
38.52053571,69.47,69.08,68.93,64.13,67.66,85.43,84.24,83.55
38.64863515,71.28,84.07,84.16,77.76,80.39,84.78,83.92,86.56
40.94898367,69.8,84.26,84.16,78.42,80.66,85.1,83.92,83.55
41.05991554,69.8,84.59,84.43,78.09,80.66,85.1,84.24,83.55
41.18097043,69.8,69.08,84.16,78.09,80.66,84.78,84.84,83.83
41.32577896,70.07,69.08,70.78,78.17,80.75,85.1,83.92,83.55
41.44282126,69.8,69.08,69.26,78.17,80.75,85.1,83.92,83.55
41.54942322,69.8,69.08,68.93,78.5,80.99,85.1,83.92,83.55
41.66162705,69.8,69.08,68.93,65.34,80.75,85.1,83.92,83.55
41.76975846,69.47,69.68,69.26,64.13,80.75,85.19,84.24,83.55
41.88115954,69.8,69.08,69.26,64.13,67.94,85.1,83.92,83.55
42.00770688,69.8,68.75,69.26,64.13,66.73,85.19,83.92,83.55
42.15538812,71.6,84.26,84.16,77.84,80.39,84.78,83.92,86.28
44.4049499,69.8,84.59,84.43,78.09,80.39,85.1,83.92,83.55
44.52481318,69.8,70.01,83.83,78.69,80.75,85.1,84.24,83.55
44.63670063,69.8,69.08,83.83,78.09,80.39,85.1,84.24,84.43
44.77596831,69.8,69.08,68.93,78.17,80.47,85.1,83.92,83.55
44.88227558,69.8,69.08,68.93,78.17,80.47,85.1,84.24,83.55
44.99203491,69.8,68.75,69.26,65.34,80.47,85.52,84.24,83.55
45.10550189,69.8,69.08,68.93,65.34,80.47,84.86,84,83.83
45.21560979,69.8,68.75,68.93,64.13,80.47,85.19,83.92,83.55
45.32504725,69.8,69.08,68.93,64.13,67.66,85.19,83.92,83.55
45.45823812,69.8,69.36,68.93,64.13,68.86,84.78,83.64,68.65
47.76932001,71,84.35,84.16,77.84,80.47,85.43,83.64,83.22
47.88020205,69.8,70.01,84.16,77.84,80.75,84.86,83.64,83.55
48.01836991,69.8,69.08,84.16,77.84,80.75,85.1,83.64,83.83
48.12682939,69.8,69.08,70.78,77.84,80.47,85.19,83.92,83.83
48.23960757,69.8,69.08,69.26,77.84,80.47,85.52,83.92,83.55
48.35031605,70.07,68.75,68.93,77.84,80.47,85.52,83.64,83.83
48.46267843,70.07,68.75,68.93,65.66,80.47,84.86,83.64,83.55
48.57542562,69.47,69.08,68.93,64.4,80.47,85.19,83.64,83.55
48.69137979,69.47,69.08,68.93,64.4,80.47,85.19,83.92,83.55
48.8051672,69.47,69.08,69.26,64.4,66.41,85.19,84.24,83.55
48.93424845,71.28,84.07,84.75,78.09,80.07,84.78,81.78,85.68
51.24608374,70.07,84.07,84.43,77.84,80.39,84.78,82.38,83.55
51.36011052,69.8,70.29,83.83,77.84,80.75,85.1,81.78,83.55
51.4795835,70.07,69.08,84.16,77.84,80.47,84.78,81.78,83.55
51.58922362,70.4,69.08,70.18,77.84,80.47,85.43,82.11,83.55
51.69886994,69.8,69.08,68.93,77.84,80.47,85.1,81.78,83.55
51.81430674,69.8,69.08,68.93,77.84,80.47,85.1,81.78,83.55
51.9241147,69.8,69.08,69.26,65.34,80.47,85.52,82.11,83.55
52.0316999,69.47,69.08,68.93,64.13,80.75,85.1,81.78,83.55
52.1455791,69.8,69.08,69.26,64.13,67.33,85.52,81.78,83.83
52.25887179,69.8,68.75,69.26,64.73,66.41,85.19,81.78,83.55
52.38524032,70.68,83.98,83.74,77.76,80.39,85.1,83.31,68.65
54.68109822,69.73,84.59,84.07,77.76,80.66,85.1,83.64,84.16
54.78863788,70,84.26,84.07,78.09,80.39,85.1,83.64,83.83
54.89173007,70.07,84.26,84.16,78.42,80.39,85.1,83.64,83.55
54.99940515,69.8,69.94,84.43,77.76,80.39,85.1,83.92,83.55
55.11105466,70.07,69.01,84.07,77.76,80.39,85.1,83.92,83.55
55.21957922,69.8,69.01,70.78,77.76,80.39,85.1,83.64,83.55
55.32604527,69.8,69.01,69.26,65.6,80.47,85.1,83.64,83.55
55.44091582,69.47,69.08,68.93,64.13,80.47,85.1,84.24,83.55
55.5457952,69.47,68.75,69.26,64.4,67.94,85.43,83.64,83.55
55.65275526,69.8,68.75,69.26,64.4,66.73,85.43,83.64,83.83
55.79378486,71.28,83.98,83.74,77.49,80.39,83.57,83.64,68.65
58.10529184,69.8,84.26,84.07,77.76,80.39,83.57,83.64,83.55
58.21477127,69.8,69.68,84.07,77.76,80.39,83.57,83.92,83.55
58.31930232,70,69.01,83.74,77.76,80.39,83.57,83.92,83.55
58.42203784,69.8,69.01,83.74,77.76,80.39,83.9,83.92,83.55
58.52831841,69.73,69.08,84.07,77.76,80.39,83.9,83.92,83.55
58.63349771,69.8,69.08,70.18,77.76,80.66,83.57,83.92,83.55
58.73987842,69.8,69.08,68.93,77.76,80.39,83.9,83.64,83.55
58.85030103,69.8,69.08,68.93,64.33,80.39,83.57,83.92,83.55
58.95868564,69.8,68.75,68.93,64.33,80.39,83.57,83.92,83.55
59.06674361,69.8,68.75,68.93,64.4,66.73,83.57,83.64,83.55
59.20881248,70.07,69.08,68.93,64.4,66.41,68.93,70.53,68.65
61.48279119,69.8,82.72,84.16,77.76,80.66,83.57,83.64,83.83
61.62678933,69.8,82.81,84.07,78.69,80.39,83.57,83.64,83.83
61.73622561,70.07,82.72,84.43,77.76,80.39,83.57,83.92,83.55
61.84304142,69.8,69.01,84.07,77.76,80.39,83.9,84.24,83.55
61.94938684,69.8,69.36,84.16,77.76,80.39,83.9,83.92,83.55
62.0562005,69.8,69.08,69.85,77.76,80.39,83.57,83.64,83.55
62.1688683,69.8,69.08,68.93,65.34,80.39,83.9,84.24,83.55
62.27893019,69.8,69.08,69.26,64.33,80.66,83.57,83.92,83.83
62.3931067,69.8,69.08,69.26,64.73,67.33,83.57,83.92,83.55
62.50550556,69.8,68.75,68.93,64.4,66.41,83.57,84.24,83.55
62.65096593,70.68,84.26,82.54,77.76,80.39,85.1,83.64,86.88
64.91031289,69.8,84.59,82.95,77.76,80.39,85.1,84.24,83.83
65.01931739,69.8,70.01,82.95,77.76,80.39,85.1,83.92,83.55
65.13476682,69.8,69.08,82.63,77.76,80.66,85.71,83.92,83.55
65.24539018,70.07,69.08,82.63,77.84,80.47,85.1,83.92,83.83
65.35055447,70.07,69.08,82.95,77.76,80.39,85.1,83.92,83.55
65.4606173,69.8,69.08,70.18,77.84,80.47,85.1,84.24,83.55
65.56573319,69.8,69.36,68.93,65.34,80.47,85.1,83.92,83.55
65.6712997,69.8,69.08,68.93,65.34,80.75,85.1,83.92,83.55
65.77949691,69.8,69.08,68.93,64.4,67.33,85.1,83.92,83.55
65.89319444,69.8,68.75,69.26,64.4,66.41,85.1,83.92,83.55
66.02996349,85.95,84.07,83.55,77.76,80.39,85.1,81.78,86.28
68.31612706,69.8,84.26,82.63,78.42,80.99,85.1,82.11,83.55
68.43219161,69.8,69.68,82.95,78.09,80.39,85.1,82.11,83.83
68.53909135,69.8,69.08,82.95,78.09,80.47,85.43,82.11,83.55
68.65206528,69.8,69.08,70.18,78.09,80.47,85.43,81.78,83.83
68.75818658,69.8,68.75,69.26,78.5,80.39,85.1,81.78,83.83
68.86537242,70.07,69.08,69.26,77.84,80.47,85.1,81.78,83.55
68.97341824,69.8,69.08,68.93,65.06,80.39,85.1,82.11,83.55
69.08455801,69.8,69.08,68.93,64.73,80.47,85.1,81.78,83.55
69.19330955,69.8,69.08,68.93,64.4,80.47,85.1,81.78,83.55
69.30831504,69.8,68.75,68.93,64.4,66.73,85.19,82.11,83.83
69.462955,71,84.07,82.63,77.84,80.39,84.78,81.78,68.65
71.73939753,70.07,84.07,82.95,78.17,80.39,85.1,82.11,86.88
71.85134053,69.8,70.29,82.95,77.84,80.47,85.1,81.78,83.83
71.96209502,69.8,69.08,82.63,77.84,80.47,85.1,81.78,83.83
72.07223177,69.8,69.08,82.63,77.84,80.47,85.1,81.78,83.83
72.18614268,69.8,69.08,82.95,77.84,80.47,85.1,81.78,83.55
72.29241371,69.8,69.08,69.85,77.84,80.47,85.71,81.78,83.55
72.39834666,69.8,69.08,68.93,77.84,80.47,85.43,81.78,83.55
72.50258374,69.8,69.08,68.93,64.73,80.75,85.43,81.78,83.55
72.61869574,69.8,69.08,68.93,64.4,80.75,85.1,81.78,83.55
72.72659135,69.8,68.75,69.26,64.4,66.73,85.1,82.38,83.55
72.87653756,71,84.26,83.83,77.76,80.39,85.1,83.92,68.65
75.14594483,69.8,84.26,84.43,77.76,80.66,85.71,83.92,83.55
75.25813961,69.8,84.26,84.16,78.09,80.39,85.1,83.64,83.83
75.36584926,69.8,69.08,84.43,78.09,80.39,85.1,83.92,83.83
75.47890019,69.8,69.08,69.85,77.76,80.39,85.1,83.92,83.55
75.587322,69.8,68.75,68.93,77.84,80.39,85.43,83.92,83.55
75.69829655,70.07,69.08,68.93,78.77,80.47,85.19,83.92,83.55
75.80395651,69.8,69.08,68.93,78.17,80.47,85.43,83.92,83.55
75.9122045,69.8,69.08,68.93,64.4,80.75,85.43,83.92,83.55
76.02415538,69.8,69.08,68.93,64.13,67.66,85.43,83.92,83.55
76.13683438,70.4,69.08,69.26,64.4,66.73,85.19,83.92,83.55
76.28843546,70.68,84.26,84.16,77.76,80.39,85.1,81.78,68.65
78.56901765,69.8,84.26,84.16,77.76,80.66,85.71,82.11,83.55
78.67702603,69.8,70.01,84.16,78.09,80.39,85.1,82.11,83.83
78.78532243,69.8,68.75,84.43,78.09,80.39,85.1,82.11,83.83
78.89653039,70.07,69.08,84.75,78.09,81.07,85.43,81.78,83.55
79.00913715,70.07,69.08,69.26,78.42,80.47,85.71,81.78,83.55
79.11895561,70.07,69.08,69.26,77.84,80.47,85.1,82.11,83.55
79.22375822,69.8,69.08,68.93,65.06,80.47,85.43,82.11,83.55
79.33403611,69.8,69.08,68.93,64.4,80.75,85.52,81.78,83.55
79.44558215,69.8,69.08,68.93,64.73,67.06,85.1,81.78,83.55
79.55837512,69.8,69.08,68.93,64.4,66.73,85.19,82.38,83.55
79.71654272,70.07,84.35,84.16,77.84,80.47,85.1,83.92,68.65
81.99743462,70.07,84.68,84.43,77.84,80.47,85.71,83.92,87.21
82.10527277,69.8,69.36,84.43,78.5,80.47,85.1,84.24,83.55
82.21617579,70.07,69.08,84.16,77.84,80.75,85.43,83.92,83.83
82.32302141,69.8,69.08,69.85,78.69,80.47,85.1,83.92,83.55
82.43125772,70.07,69.08,69.26,78.17,80.47,85.1,83.92,83.83
82.53603125,70.07,69.08,69.26,78.09,80.47,85.19,83.92,83.55
82.64405346,69.8,69.08,68.93,65.34,80.47,85.1,83.64,83.55
82.75587606,69.8,69.08,68.93,64.4,80.75,85.1,83.92,83.55
82.86517,69.8,69.08,68.93,64.13,67.06,85.1,83.92,83.55
82.98085451,70.07,69.36,68.93,64.4,66.73,85.43,83.92,83.55
83.10504484,70.68,84.26,84.16,77.76,80.39,84.78,83.92,86.56
85.4016757,69.8,84.26,84.07,78.09,80.66,86.31,84.24,83.55
85.51480484,69.8,69.36,84.16,78.09,80.39,85.1,83.92,84.16
85.62437963,70.07,69.08,84.43,78.42,80.66,85.1,83.92,83.83
85.73349166,69.8,69.08,69.85,77.76,80.39,85.43,83.92,83.55
85.84470105,70.07,69.08,69.26,78.09,80.47,85.1,83.92,83.83
85.9560554,70.07,69.08,69.26,77.84,80.66,85.1,83.92,83.55
86.06786132,69.8,69.08,68.93,65.06,80.39,85.1,83.92,83.55
86.18055081,69.8,69.08,68.93,64.73,81.07,85.1,83.92,83.83
86.29223013,69.8,69.08,68.93,64.73,80.75,85.43,84.24,83.83
86.40569448,69.8,69.08,69.26,64.4,66.41,85.1,83.92,83.83
86.55257702,70.07,84.26,84.07,77.76,80.39,85.1,81.78,87.21
88.82280111,69.8,84.59,84.16,78.09,80.39,86.31,82.11,83.83
88.93057966,69.8,69.61,84.16,78.09,80.39,85.1,82.11,83.83
89.04267311,69.8,68.75,84.43,78.09,80.66,85.1,82.11,83.55
89.15606022,70.4,69.08,69.85,78.09,80.66,85.43,81.78,83.55
89.26632929,70.07,69.08,69.26,78.09,80.39,85.1,82.11,84.16
89.37377381,69.8,69.08,69.26,78.17,80.75,85.43,82.11,83.83
89.48319054,69.8,69.08,68.93,65.06,80.47,85.1,82.11,83.83
89.59231615,69.8,69.36,68.93,64.73,80.75,85.1,82.11,83.55
89.70570183,70.07,69.08,68.93,64.33,67.06,85.1,81.78,83.55
89.81976819,69.8,69.36,69.26,64.4,66.41,85.52,82.11,83.83
89.96073627,71,84.26,84.16,77.76,80.39,85.1,81.78,86.56
92.23887944,69.8,84.26,84.07,78.09,80.66,85.71,82.11,83.83
92.34756041,69.8,70.01,84.43,78.09,80.39,85.43,82.11,84.16
92.45990705,69.8,69.01,84.16,78.09,80.66,85.43,82.11,83.83
92.56760645,70.07,69.01,69.85,78.09,80.66,85.43,82.11,83.83
92.67972517,70.07,68.75,69.26,78.09,80.39,85.1,81.78,83.83
92.79191446,70.07,69.08,69.26,78.17,80.47,85.43,82.11,83.83
92.90021467,69.8,69.08,68.93,65.06,80.66,85.43,82.11,83.83
93.01190186,70.07,69.36,68.93,64.73,80.75,85.1,81.78,83.83
93.1228013,69.8,69.08,68.93,64.4,67.06,85.1,82.11,83.83
93.24154305,69.8,69.08,69.26,64.4,66.73,85.43,82.11,83.83
93.39657736,70.68,82.72,84.07,78.09,80.39,85.1,83.64,86.56
95.69524884,70.07,83.06,84.07,78.42,80.66,85.1,83.92,84.16
95.80111003,70.07,83.06,84.43,78.42,80.39,85.43,83.92,83.83
95.90840602,70.4,69.94,84.16,78.09,80.66,85.43,84.24,83.55
96.019665,69.8,69.29,84.16,78.09,80.66,85.1,83.92,83.55
96.12657905,69.8,69.08,84.16,78.09,80.99,85.1,83.92,83.55
96.23705292,69.8,69.08,69.85,78.09,80.75,85.1,83.92,83.83
96.34863091,69.8,69.08,69.26,64.73,80.75,85.43,84.24,83.83
96.46366811,69.8,69.08,69.26,64.4,80.39,85.52,83.92,83.83
96.57302928,69.8,69.08,69.26,64.73,67.33,85.1,84.24,83.83
96.69021225,70.07,69.08,69.58,64.73,66.41,85.71,83.92,83.83
96.83402801,70.07,84.35,84.16,77.76,80.39,85.1,83.64,68.93
99.15826201,69.8,84.35,84.43,77.76,80.75,85.43,83.92,77.17
99.26609612,69.8,84.35,84.43,78.17,80.75,85.43,83.92,83.55
99.38117981,69.8,70.01,84.43,78.09,80.47,85.1,84.24,83.83
99.4906764,69.8,69.08,84.43,78.17,80.47,85.43,84.24,83.83
99.60565186,69.8,69.08,70.18,78.69,80.75,85.43,83.92,83.83
99.71786809,70.07,69.08,69.58,78.69,80.75,85.1,83.92,83.83
99.83058715,70.07,69.08,68.93,64.73,80.66,85.43,84.24,83.55
99.93743992,69.8,69.08,69.26,64.73,80.75,85.1,83.92,83.83
100.0497277,69.8,69.08,68.93,64.73,67.33,85.43,83.92,83.83
100.1612146,70.07,69.68,68.93,64.4,66.73,85.43,83.92,83.83
100.2939537,85.86,84.86,84.43,77.76,80.39,85.43,83.92,71.06
102.6765594,70.07,84.26,84.34,78.09,80.99,86.04,84.24,82.95
102.7831278,69.8,69.01,84.34,78.09,80.66,85.1,84.51,83.55
102.8991761,69.8,68.75,84.75,78.09,80.39,85.1,84.24,83.83
103.0180187,69.8,69.01,69.85,78.69,80.75,85.1,84.84,83.83
103.1281111,69.8,69.08,69.26,78.42,80.66,85.43,84.24,83.55
103.2435169,70.07,69.08,69.26,78.09,80.75,85.43,84.24,84.16
103.3528466,69.8,69.08,69.26,65.66,80.75,85.43,83.92,83.83
103.466521,69.8,69.08,68.93,64.73,80.75,85.1,84.24,83.83
103.5777388,69.8,69.36,69.26,64.4,80.75,85.43,84.24,83.55
103.7118936,70.4,69.08,69.26,64.13,66.73,85.8,84.24,83.83
103.8630061,70.68,84.07,84.16,78.17,80.75,85.1,84.84,87.21
106.1638219,70.07,83.98,84.43,78.09,80.66,85.43,83.92,83.55
106.2755716,69.8,69.68,84.16,78.09,80.66,85.43,83.92,83.55
106.3808043,69.8,69.01,84.43,78.09,80.66,85.43,83.92,83.55
106.4851437,69.8,69.08,69.58,78.17,80.75,85.1,84.24,83.55
106.5943353,69.8,69.08,69.26,78.09,80.66,85.1,83.92,83.55
106.7045319,69.8,68.75,69.26,78.17,80.66,85.43,83.92,83.55
106.8118076,69.8,68.75,69.26,65.34,80.66,85.1,83.92,83.55
106.9187624,69.8,69.08,69.26,64.73,81.07,84.78,83.92,83.55
107.0361047,69.8,68.75,69.26,64.66,67.33,84.78,84.24,83.55
107.1669774,69.8,69.08,69.26,64.73,66.41,69.87,84.51,83.55
107.3260338,69.8,83.98,84.07,78.09,80.39,85.1,83.92,81.7
109.6259177,69.8,84.07,84.43,78.69,80.39,85.1,84.24,79.29
109.7301219,69.73,84.26,83.83,78.09,80.66,85.1,83.92,83.83
109.8411624,69.8,69.61,83.83,78.42,80.66,85.1,83.92,84.16
109.9531562,69.8,69.08,84.67,78.42,80.39,85.1,84.24,83.55
110.0652912,69.8,68.75,70.18,78.09,80.39,84.78,83.92,83.83
110.1798356,70.07,69.08,69.26,78.42,80.39,84.78,83.92,83.55
110.2876358,70.07,69.08,68.93,64.4,80.47,85.1,84.24,83.55
110.4036741,69.8,69.08,68.93,64.66,81.07,85.1,84.24,83.55
110.5163665,69.47,68.75,69.26,64.73,66.73,85.1,84.24,83.55
110.6499612,85.86,84.26,83.74,78.09,80.39,84.78,81.78,68.65
112.9189985,70,84.59,84.07,78.42,80.39,85.43,81.78,87.39
113.0333011,69.73,69.01,84.07,78.09,80.39,85.43,82.38,83.55
113.1760459,69.73,68.68,84.07,78.42,80.66,85.1,82.11,83.55
113.2847953,70,69.01,69.85,78.09,80.66,85.1,81.78,83.83
113.3969548,70,69.01,69.85,77.76,80.39,85.1,81.78,83.55
113.5078354,70.07,69.01,68.93,77.76,80.39,84.78,81.78,83.55
113.6186221,69.8,69.08,69.26,78.09,80.66,85.1,81.78,83.55
113.7247267,69.8,69.08,68.93,64.33,80.39,85.1,81.78,83.55
113.8352323,69.8,68.75,68.93,64.33,80.39,85.1,82.11,83.55
113.9666986,69.8,69.08,69.26,64.4,66.34,85.1,81.78,83.55
114.1030858,70.07,83.98,83.83,77.76,80.07,85.1,83.64,86.88
116.3902946,69.8,84.26,84.07,77.76,80.99,85.1,83.92,84.16
116.5004921,69.8,69.08,84.16,78.09,80.99,85.1,83.64,83.55
